id	basisOfRecord	occurrenceID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	identifiedBy	identificationVerificationStatus	scientificNameID	scientificName	kingdom	taxonRank	vernacularName
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00114	1	present		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00115	3	present		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00116	3	present		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00117	2	present		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00118	3	present		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00119	2	present		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00120	2	present		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated		Certhia brachydactyla C.L.Brehm, 1820	Animalia	species	Boomkruiper
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00121	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00122	6	present		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00123	0	absent		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00124	0	absent		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00125	0	absent		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00126	0	absent		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00127	0	absent		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00128	4	present		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00129	1	present		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00130	0	absent		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00131	0	absent		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00132	0	absent		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00133	0	absent		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00134	0	absent		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00135	0	absent		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated		Anthus trivialis (Linnaeus, 1758)	Animalia	species	Boompieper
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00136	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00137	0	absent		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00138	0	absent		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00139	1	present		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00140	0	absent		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00141	0	absent		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00142	0	absent		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00143	0	absent		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00144	0	absent		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00145	0	absent		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00146	0	absent		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00147	0	absent		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00148	0	absent		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00149	0	absent		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00150	0	absent		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated		Falco subbuteo Linnaeus, 1758	Animalia	species	Boomvalk
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00151	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00152	0	absent		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00153	0	absent		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00154	0	absent		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00155	0	absent		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00156	1	present		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00157	0	absent		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00158	0	absent		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00159	0	absent		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00160	0	absent		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00161		present		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00162	0	absent		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00163		present		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00164	150	present		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00165		present		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159177	Branta leucopsis (Bechstein, 1803)	Animalia	species	Brandgans
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00166	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00167	0	absent		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00168	1	present		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00169	0	absent		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00170	0	absent		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00171	0	absent		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00172	1	present		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00173	0	absent		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00174	0	absent		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00175	0	absent		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00176	2	present		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00177	1	present		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00178	0	absent		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00179	0	absent		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00180	0	absent		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated		Buteo buteo (Linnaeus, 1758)	Animalia	species	Buizerd
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00181	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00182	4	present		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00183		present		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00184	2	present		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00185	1	present		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00186	1	present		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00187	0	absent		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00188	0	absent		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00189	0	absent		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00190	0	absent		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00191		present		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00192		present		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00193	0	absent		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00194	0	absent		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00195	7	present		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:159176	Branta canadensis (Linnaeus, 1758)	Animalia	species	Canadese gans
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00196	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00197	0	absent		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00198	0	absent		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00199	0	absent		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00200	0	absent		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00201	0	absent		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00202	0	absent		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00203	0	absent		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00204	1	present		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00205	0	absent		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00206	0	absent		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00207	2	present		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00208	1	present		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00209	1	present		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00210	1	present		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated		Cettia cetti (Temminck, 1820)	Animalia	species	Cetti's zanger
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00211	3	present		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00212	2	present		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-05-B:IT	HumanObservation	ZNP:Birds:18:00213	3	present		ZNP:Birds:2018-05-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-06-A:IT	HumanObservation	ZNP:Birds:18:00214	5	present		ZNP:Birds:2018-06-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-06-B:IT	HumanObservation	ZNP:Birds:18:00215	2	present		ZNP:Birds:2018-06-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-07-A:IT	HumanObservation	ZNP:Birds:18:00216	6	present		ZNP:Birds:2018-07-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-07-B:IT	HumanObservation	ZNP:Birds:18:00217	7	present		ZNP:Birds:2018-07-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-08-B:IT	HumanObservation	ZNP:Birds:18:00218	10	present		ZNP:Birds:2018-08-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-09-A:IT	HumanObservation	ZNP:Birds:18:00219	12	present		ZNP:Birds:2018-09-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-09-B:IT	HumanObservation	ZNP:Birds:18:00220	2	present		ZNP:Birds:2018-09-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-10-A:IT	HumanObservation	ZNP:Birds:18:00221	0	absent		ZNP:Birds:2018-10-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-10-B:IT	HumanObservation	ZNP:Birds:18:00222	1	present		ZNP:Birds:2018-10-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-11-A:IT	HumanObservation	ZNP:Birds:18:00223	0	absent		ZNP:Birds:2018-11-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-12-A:IT	HumanObservation	ZNP:Birds:18:00224	0	absent		ZNP:Birds:2018-12-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-12-B:IT	HumanObservation	ZNP:Birds:18:00225	2	present		ZNP:Birds:2018-12-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:148790	Tachybaptus ruficollis (Pallas, 1764)	Animalia	species	Dodaars
ZNP:Birds:2018-04-A:IT	HumanObservation	ZNP:Birds:18:00226	0	absent		ZNP:Birds:2018-04-A:IT	Wouter Faveyts	validated		Pica pica (Linnaeus, 1758)	Animalia	species	Ekster
ZNP:Birds:2018-05-A:IT	HumanObservation	ZNP:Birds:18:00227	0	absent		ZNP:Birds:2018-05-A:IT	Wouter Faveyts	validated		Pica pica (Linnaeus, 1758)	Animalia	species	Ekster
